"Hour","Temp                  
(°C)","Rel Hum.                  
(%)","Sol. Rad.                  
(W.m                  -2
)","Rainfall                  
(mm)","Date","Station","Latitude","Longitude"
"19","10.0","79","0","0.0",2015-12-26,"DTDF",40.07,-75.47
"20","9.8","83","0","0.0",2015-12-26,"DTDF",40.07,-75.47
"21","9.5","87","0","0.0",2015-12-26,"DTDF",40.07,-75.47
"22","8.8","96","0","0.3",2015-12-26,"DTDF",40.07,-75.47
"23","8.7","99","0","0.3",2015-12-26,"DTDF",40.07,-75.47
"0","15.5","100","0","0.0",2015-12-25,"DTDF",40.07,-75.47
"1","15.5","100","0","0.0",2015-12-25,"DTDF",40.07,-75.47
"2","15.5","100","0","0.0",2015-12-25,"DTDF",40.07,-75.47
"3","15.7","100","0","0.0",2015-12-25,"DTDF",40.07,-75.47
"4","15.5","100","0","0.0",2015-12-25,"DTDF",40.07,-75.47
"5","15.4","100","0","0.0",2015-12-25,"DTDF",40.07,-75.47
"6","15.6","100","0","0.0",2015-12-25,"DTDF",40.07,-75.47
"7","16.1","100","7","0.3",2015-12-25,"DTDF",40.07,-75.47
"8","16.3","100","31","0.0",2015-12-25,"DTDF",40.07,-75.47
"9","16.5","100","78","0.0",2015-12-25,"DTDF",40.07,-75.47
"10","16.9","100","130","0.0",2015-12-25,"DTDF",40.07,-75.47
"11","17.5","99","217","0.0",2015-12-25,"DTDF",40.07,-75.47
"12","19.0","89","239","0.0",2015-12-25,"DTDF",40.07,-75.47
"13","19.4","85","133","0.0",2015-12-25,"DTDF",40.07,-75.47
"14","18.7","89","51","0.0",2015-12-25,"DTDF",40.07,-75.47
"15","18.2","91","22","0.0",2015-12-25,"DTDF",40.07,-75.47
"16","17.3","95","4","0.3",2015-12-25,"DTDF",40.07,-75.47
"17","16.7","98","0","2.3",2015-12-25,"DTDF",40.07,-75.47
"18","16.5","99","0","3.0",2015-12-25,"DTDF",40.07,-75.47
"19","16.5","100","0","0.3",2015-12-25,"DTDF",40.07,-75.47
"20","16.3","100","0","0.5",2015-12-25,"DTDF",40.07,-75.47
"21","16.0","100","0","0.0",2015-12-25,"DTDF",40.07,-75.47
"22","15.5","100","0","0.0",2015-12-25,"DTDF",40.07,-75.47
"23","15.5","100","0","0.0",2015-12-25,"DTDF",40.07,-75.47
"0","19.6","97","0","0.5",2015-12-24,"DTDF",40.07,-75.47
"1","19.9","93","0","0.0",2015-12-24,"DTDF",40.07,-75.47
"2","19.2","91","0","0.0",2015-12-24,"DTDF",40.07,-75.47
"3","19.1","92","0","0.0",2015-12-24,"DTDF",40.07,-75.47
"4","19.7","90","0","0.0",2015-12-24,"DTDF",40.07,-75.47
"5","19.7","88","0","0.0",2015-12-24,"DTDF",40.07,-75.47
"6","19.6","86","0","0.0",2015-12-24,"DTDF",40.07,-75.47
"7","19.4","84","2","0.0",2015-12-24,"DTDF",40.07,-75.47
"8","18.9","91","22","0.8",2015-12-24,"DTDF",40.07,-75.47
"9","19.2","92","29","0.3",2015-12-24,"DTDF",40.07,-75.47
"10","19.6","92","47","0.0",2015-12-24,"DTDF",40.07,-75.47
"11","20.0","90","89","0.0",2015-12-24,"DTDF",40.07,-75.47
"12","20.6","87","125","0.0",2015-12-24,"DTDF",40.07,-75.47
"13","20.4","88","75","0.0",2015-12-24,"DTDF",40.07,-75.47
"14","20.4","84","104","0.0",2015-12-24,"DTDF",40.07,-75.47
"15","20.1","85","63","0.0",2015-12-24,"DTDF",40.07,-75.47
"16","18.5","90","9","0.0",2015-12-24,"DTDF",40.07,-75.47
"17","16.9","95","0","0.0",2015-12-24,"DTDF",40.07,-75.47
"18","15.5","95","0","0.0",2015-12-24,"DTDF",40.07,-75.47
"19","14.5","98","0","0.0",2015-12-24,"DTDF",40.07,-75.47
"20","14.7","99","0","0.0",2015-12-24,"DTDF",40.07,-75.47
"21","15.0","99","0","0.0",2015-12-24,"DTDF",40.07,-75.47
"22","15.5","100","0","0.0",2015-12-24,"DTDF",40.07,-75.47
"23","15.7","100","0","0.0",2015-12-24,"DTDF",40.07,-75.47
"0","11.9","100","0","0.0",2015-12-23,"DTDF",40.07,-75.47
"1","11.9","100","0","0.0",2015-12-23,"DTDF",40.07,-75.47
"2","11.9","100","0","0.0",2015-12-23,"DTDF",40.07,-75.47
"3","12.0","100","0","0.3",2015-12-23,"DTDF",40.07,-75.47
"4","11.6","100","0","0.0",2015-12-23,"DTDF",40.07,-75.47
"5","11.9","100","0","0.0",2015-12-23,"DTDF",40.07,-75.47
"6","12.2","100","0","0.0",2015-12-23,"DTDF",40.07,-75.47
"7","12.6","100","1","0.0",2015-12-23,"DTDF",40.07,-75.47
"8","13.1","100","11","0.3",2015-12-23,"DTDF",40.07,-75.47
"9","13.6","100","32","0.0",2015-12-23,"DTDF",40.07,-75.47
"10","14.1","100","35","0.0",2015-12-23,"DTDF",40.07,-75.47
"11","14.4","100","37","0.3",2015-12-23,"DTDF",40.07,-75.47
"12","14.6","100","33","0.3",2015-12-23,"DTDF",40.07,-75.47
"13","14.6","100","18","1.8",2015-12-23,"DTDF",40.07,-75.47
"14","14.5","100","23","5.6",2015-12-23,"DTDF",40.07,-75.47
"15","14.6","100","8","1.8",2015-12-23,"DTDF",40.07,-75.47
"16","15.3","100","2","1.0",2015-12-23,"DTDF",40.07,-75.47
"17","15.4","100","0","1.0",2015-12-23,"DTDF",40.07,-75.47
"18","16.1","100","0","6.9",2015-12-23,"DTDF",40.07,-75.47
"19","16.8","100","0","11.4",2015-12-23,"DTDF",40.07,-75.47
"20","18.3","100","0","0.5",2015-12-23,"DTDF",40.07,-75.47
"21","18.8","100","0","1.5",2015-12-23,"DTDF",40.07,-75.47
"22","19.1","99","0","0.0",2015-12-23,"DTDF",40.07,-75.47
"23","19.5","98","0","0.0",2015-12-23,"DTDF",40.07,-75.47
"0","11.8","83","0","0.0",2015-12-22,"DTDF",40.07,-75.47
"1","12.1","82","0","0.0",2015-12-22,"DTDF",40.07,-75.47
"2","12.0","84","0","0.0",2015-12-22,"DTDF",40.07,-75.47
"3","11.8","86","0","0.0",2015-12-22,"DTDF",40.07,-75.47
"4","11.0","91","0","0.3",2015-12-22,"DTDF",40.07,-75.47
"5","10.9","95","0","0.0",2015-12-22,"DTDF",40.07,-75.47
"6","11.1","94","0","0.0",2015-12-22,"DTDF",40.07,-75.47
"7","11.6","93","2","0.3",2015-12-22,"DTDF",40.07,-75.47
"8","11.6","96","16","0.3",2015-12-22,"DTDF",40.07,-75.47
"9","12.4","96","33","0.0",2015-12-22,"DTDF",40.07,-75.47
"10","13.0","96","41","0.0",2015-12-22,"DTDF",40.07,-75.47
"11","13.5","96","43","0.0",2015-12-22,"DTDF",40.07,-75.47
"12","14.0","96","40","0.0",2015-12-22,"DTDF",40.07,-75.47
"13","14.4","95","52","0.0",2015-12-22,"DTDF",40.07,-75.47
"14","14.9","93","46","0.0",2015-12-22,"DTDF",40.07,-75.47
"15","14.9","92","22","0.0",2015-12-22,"DTDF",40.07,-75.47
"16","14.7","92","4","0.0",2015-12-22,"DTDF",40.07,-75.47
"17","14.6","93","0","0.0",2015-12-22,"DTDF",40.07,-75.47
"18","14.3","94","0","0.0",2015-12-22,"DTDF",40.07,-75.47
"19","14.2","95","0","0.0",2015-12-22,"DTDF",40.07,-75.47
"20","13.5","95","0","0.0",2015-12-22,"DTDF",40.07,-75.47
"21","11.1","98","0","0.0",2015-12-22,"DTDF",40.07,-75.47
"22","10.9","100","0","0.0",2015-12-22,"DTDF",40.07,-75.47
"23","11.4","100","0","0.0",2015-12-22,"DTDF",40.07,-75.47
"0","-2.9","91","0","0.0",2015-12-21,"DTDF",40.07,-75.47
"1","-0.6","82","0","0.0",2015-12-21,"DTDF",40.07,-75.47
"2","1.9","76","0","0.0",2015-12-21,"DTDF",40.07,-75.47
"3","3.0","76","0","0.0",2015-12-21,"DTDF",40.07,-75.47
"4","3.0","82","0","0.0",2015-12-21,"DTDF",40.07,-75.47
"5","3.6","85","0","0.0",2015-12-21,"DTDF",40.07,-75.47
"6","3.4","88","0","0.0",2015-12-21,"DTDF",40.07,-75.47
"7","3.5","90","11","0.0",2015-12-21,"DTDF",40.07,-75.47
"8","4.4","86","72","0.0",2015-12-21,"DTDF",40.07,-75.47
"9","6.8","73","164","0.0",2015-12-21,"DTDF",40.07,-75.47
"10","7.9","66","198","0.0",2015-12-21,"DTDF",40.07,-75.47
"11","9.3","58","344","0.0",2015-12-21,"DTDF",40.07,-75.47
"12","10.0","54","200","0.0",2015-12-21,"DTDF",40.07,-75.47
"13","10.0","51","108","0.0",2015-12-21,"DTDF",40.07,-75.47
"14","10.2","51","92","0.0",2015-12-21,"DTDF",40.07,-75.47
"15","10.4","54","35","0.0",2015-12-21,"DTDF",40.07,-75.47
"16","10.1","60","5","0.0",2015-12-21,"DTDF",40.07,-75.47
"17","10.1","68","0","0.0",2015-12-21,"DTDF",40.07,-75.47
"18","11.5","69","0","0.0",2015-12-21,"DTDF",40.07,-75.47
"19","12.0","70","0","0.0",2015-12-21,"DTDF",40.07,-75.47
"20","11.8","73","0","0.0",2015-12-21,"DTDF",40.07,-75.47
"21","10.9","80","0","0.0",2015-12-21,"DTDF",40.07,-75.47
"22","11.3","81","0","0.0",2015-12-21,"DTDF",40.07,-75.47
"23","11.4","83","0","0.0",2015-12-21,"DTDF",40.07,-75.47
"0","0.1","59","0","0.0",2015-12-20,"DTDF",40.07,-75.47
"1","-0.1","61","0","0.0",2015-12-20,"DTDF",40.07,-75.47
"2","-0.1","60","0","0.0",2015-12-20,"DTDF",40.07,-75.47
"3","-0.5","60","0","0.0",2015-12-20,"DTDF",40.07,-75.47
"4","-0.7","61","0","0.0",2015-12-20,"DTDF",40.07,-75.47
"5","-0.9","61","0","0.0",2015-12-20,"DTDF",40.07,-75.47
"6","-1.2","63","0","0.0",2015-12-20,"DTDF",40.07,-75.47
"7","-1.2","64","8","0.0",2015-12-20,"DTDF",40.07,-75.47
"8","-0.2","60","55","0.0",2015-12-20,"DTDF",40.07,-75.47
"9","1.7","54","276","0.0",2015-12-20,"DTDF",40.07,-75.47
"10","2.9","51","381","0.0",2015-12-20,"DTDF",40.07,-75.47
"11","3.3","51","425","0.0",2015-12-20,"DTDF",40.07,-75.47
"12","4.1","48","417","0.0",2015-12-20,"DTDF",40.07,-75.47
"13","5.1","44","328","0.0",2015-12-20,"DTDF",40.07,-75.47
"14","5.3","44","181","0.0",2015-12-20,"DTDF",40.07,-75.47
"15","4.9","47","73","0.0",2015-12-20,"DTDF",40.07,-75.47
"16","3.3","55","11","0.0",2015-12-20,"DTDF",40.07,-75.47
"17","0.8","70","0","0.0",2015-12-20,"DTDF",40.07,-75.47
"18","-0.8","79","0","0.0",2015-12-20,"DTDF",40.07,-75.47
"19","-1.3","82","0","0.0",2015-12-20,"DTDF",40.07,-75.47
"20","-1.7","86","0","0.0",2015-12-20,"DTDF",40.07,-75.47
"21","-0.8","78","0","0.0",2015-12-20,"DTDF",40.07,-75.47
"22","-1.9","87","0","0.0",2015-12-20,"DTDF",40.07,-75.47
"23","-2.7","90","0","0.0",2015-12-20,"DTDF",40.07,-75.47
"0","2.2","57","0","0.0",2015-12-19,"DTDF",40.07,-75.47
"1","1.5","59","0","0.0",2015-12-19,"DTDF",40.07,-75.47
"2","1.1","62","0","0.0",2015-12-19,"DTDF",40.07,-75.47
"3","0.9","68","0","0.0",2015-12-19,"DTDF",40.07,-75.47
"4","0.3","66","0","0.0",2015-12-19,"DTDF",40.07,-75.47
"5","-0.2","56","0","0.0",2015-12-19,"DTDF",40.07,-75.47
"6","-0.7","57","0","0.0",2015-12-19,"DTDF",40.07,-75.47
"7","-0.8","58","8","0.0",2015-12-19,"DTDF",40.07,-75.47
"8","-0.1","57","57","0.0",2015-12-19,"DTDF",40.07,-75.47
"9","1.3","53","281","0.0",2015-12-19,"DTDF",40.07,-75.47
"10","2.5","49","385","0.0",2015-12-19,"DTDF",40.07,-75.47
"11","3.1","47","414","0.0",2015-12-19,"DTDF",40.07,-75.47
"12","3.5","45","292","0.0",2015-12-19,"DTDF",40.07,-75.47
"13","3.8","44","267","0.0",2015-12-19,"DTDF",40.07,-75.47
"14","3.6","42","99","0.0",2015-12-19,"DTDF",40.07,-75.47
"15","3.5","40","45","0.0",2015-12-19,"DTDF",40.07,-75.47
"16","3.2","41","9","0.0",2015-12-19,"DTDF",40.07,-75.47
"17","2.6","45","0","0.0",2015-12-19,"DTDF",40.07,-75.47
"18","2.1","48","0","0.0",2015-12-19,"DTDF",40.07,-75.47
"19","2.0","48","0","0.0",2015-12-19,"DTDF",40.07,-75.47
"20","1.5","50","0","0.0",2015-12-19,"DTDF",40.07,-75.47
"21","1.3","53","0","0.0",2015-12-19,"DTDF",40.07,-75.47
"22","0.9","55","0","0.0",2015-12-19,"DTDF",40.07,-75.47
"23","0.4","58","0","0.0",2015-12-19,"DTDF",40.07,-75.47
"0","10.3","96","0","0.0",2015-12-18,"DTDF",40.07,-75.47
"1","10.1","98","0","0.0",2015-12-18,"DTDF",40.07,-75.47
"2","10.1","96","0","0.0",2015-12-18,"DTDF",40.07,-75.47
"3","9.7","87","0","0.0",2015-12-18,"DTDF",40.07,-75.47
"4","8.2","82","0","0.0",2015-12-18,"DTDF",40.07,-75.47
"5","6.5","79","0","0.0",2015-12-18,"DTDF",40.07,-75.47
"6","5.4","78","0","0.0",2015-12-18,"DTDF",40.07,-75.47
"7","5.0","76","3","0.0",2015-12-18,"DTDF",40.07,-75.47
"8","4.9","74","14","0.0",2015-12-18,"DTDF",40.07,-75.47
"9","5.0","72","49","0.0",2015-12-18,"DTDF",40.07,-75.47
"10","5.4","69","113","0.0",2015-12-18,"DTDF",40.07,-75.47
"11","6.1","65","186","0.0",2015-12-18,"DTDF",40.07,-75.47
"12","7.1","60","255","0.0",2015-12-18,"DTDF",40.07,-75.47
"13","7.7","56","277","0.0",2015-12-18,"DTDF",40.07,-75.47
"14","7.2","54","123","0.0",2015-12-18,"DTDF",40.07,-75.47
"15","6.4","55","36","0.0",2015-12-18,"DTDF",40.07,-75.47
"16","5.8","55","7","0.0",2015-12-18,"DTDF",40.07,-75.47
"17","5.3","56","0","0.0",2015-12-18,"DTDF",40.07,-75.47
"18","4.6","56","0","0.0",2015-12-18,"DTDF",40.07,-75.47
"19","4.0","57","0","0.0",2015-12-18,"DTDF",40.07,-75.47
"20","3.7","56","0","0.0",2015-12-18,"DTDF",40.07,-75.47
"21","3.4","55","0","0.0",2015-12-18,"DTDF",40.07,-75.47
"22","3.2","54","0","0.0",2015-12-18,"DTDF",40.07,-75.47
"23","2.7","55","0","0.0",2015-12-18,"DTDF",40.07,-75.47
"0","8.3","83","0","0.0",2015-12-17,"DTDF",40.07,-75.47
"1","8.0","87","0","0.0",2015-12-17,"DTDF",40.07,-75.47
"2","8.8","85","0","0.0",2015-12-17,"DTDF",40.07,-75.47
"3","8.9","86","0","0.0",2015-12-17,"DTDF",40.07,-75.47
"4","8.3","89","0","0.0",2015-12-17,"DTDF",40.07,-75.47
"5","7.9","92","0","0.0",2015-12-17,"DTDF",40.07,-75.47
"6","8.0","93","0","0.0",2015-12-17,"DTDF",40.07,-75.47
"7","8.8","92","1","0.0",2015-12-17,"DTDF",40.07,-75.47
"8","9.6","93","13","0.0",2015-12-17,"DTDF",40.07,-75.47
"9","10.1","96","23","2.0",2015-12-17,"DTDF",40.07,-75.47
"10","10.1","98","23","1.8",2015-12-17,"DTDF",40.07,-75.47
"11","10.1","99","19","3.6",2015-12-17,"DTDF",40.07,-75.47
"12","10.2","100","19","5.3",2015-12-17,"DTDF",40.07,-75.47
"13","10.5","100","21","3.6",2015-12-17,"DTDF",40.07,-75.47
"14","10.8","100","18","4.3",2015-12-17,"DTDF",40.07,-75.47
"15","10.7","100","10","1.5",2015-12-17,"DTDF",40.07,-75.47
"16","10.6","100","7","1.0",2015-12-17,"DTDF",40.07,-75.47
"17","10.6","100","0","0.0",2015-12-17,"DTDF",40.07,-75.47
"18","10.7","100","0","0.0",2015-12-17,"DTDF",40.07,-75.47
"19","10.6","100","0","0.0",2015-12-17,"DTDF",40.07,-75.47
"20","10.6","100","0","0.0",2015-12-17,"DTDF",40.07,-75.47
"21","10.9","100","0","0.0",2015-12-17,"DTDF",40.07,-75.47
"22","11.2","99","0","0.0",2015-12-17,"DTDF",40.07,-75.47
"23","11.1","95","0","0.0",2015-12-17,"DTDF",40.07,-75.47
"0","10.1","65","0","0.0",2015-12-16,"DTDF",40.07,-75.47
"1","10.2","66","0","0.0",2015-12-16,"DTDF",40.07,-75.47
"2","10.2","67","0","0.0",2015-12-16,"DTDF",40.07,-75.47
"3","10.2","66","0","0.0",2015-12-16,"DTDF",40.07,-75.47
"4","9.7","70","0","0.0",2015-12-16,"DTDF",40.07,-75.47
"5","9.1","69","0","0.0",2015-12-16,"DTDF",40.07,-75.47
"6","8.8","69","0","0.0",2015-12-16,"DTDF",40.07,-75.47
"7","8.6","69","7","0.0",2015-12-16,"DTDF",40.07,-75.47
"8","8.8","69","34","0.0",2015-12-16,"DTDF",40.07,-75.47
"9","8.9","68","62","0.0",2015-12-16,"DTDF",40.07,-75.47
"10","9.3","67","95","0.0",2015-12-16,"DTDF",40.07,-75.47
"11","9.9","63","128","0.0",2015-12-16,"DTDF",40.07,-75.47
"12","10.0","63","116","0.0",2015-12-16,"DTDF",40.07,-75.47
