"Hour","Temp                  
(°C)","Rel Hum.                  
(%)","Sol. Rad.                  
(W.m                  -2
)","Rainfall                  
(mm)","Date","Station","Latitude","Longitude"
"15","N/A","93","21","0.0",2015-12-30,"DDMV",39.67,-75.63
"16","N/A","95","4","0.0",2015-12-30,"DDMV",39.67,-75.63
"17","N/A","98","0","0.0",2015-12-30,"DDMV",39.67,-75.63
"18","N/A","99","0","0.0",2015-12-30,"DDMV",39.67,-75.63
"19","N/A","100","0","0.3",2015-12-30,"DDMV",39.67,-75.63
"20","N/A","100","0","0.3",2015-12-30,"DDMV",39.67,-75.63
"21","N/A","100","0","2.5",2015-12-30,"DDMV",39.67,-75.63
"22","N/A","100","0","0.8",2015-12-30,"DDMV",39.67,-75.63
"23","N/A","100","0","0.5",2015-12-30,"DDMV",39.67,-75.63
"0","5.7","100","0","1.3",2015-12-29,"DDMV",39.67,-75.63
"1","5.8","100","0","4.8",2015-12-29,"DDMV",39.67,-75.63
"2","6.1","100","0","2.3",2015-12-29,"DDMV",39.67,-75.63
"3","6.6","100","0","1.8",2015-12-29,"DDMV",39.67,-75.63
"4","7.2","100","0","3.3",2015-12-29,"DDMV",39.67,-75.63
"5","7.9","100","0","3.3",2015-12-29,"DDMV",39.67,-75.63
"6","8.7","100","0","0.5",2015-12-29,"DDMV",39.67,-75.63
"7","9.2","100","1","0.3",2015-12-29,"DDMV",39.67,-75.63
"8","9.7","100","7","0.5",2015-12-29,"DDMV",39.67,-75.63
"9","10.3","100","18","1.5",2015-12-29,"DDMV",39.67,-75.63
"10","10.9","100","60","0.3",2015-12-29,"DDMV",39.67,-75.63
"11","11.5","100","118","0.0",2015-12-29,"DDMV",39.67,-75.63
"12","12.3","100","132","0.0",2015-12-29,"DDMV",39.67,-75.63
"13","12.7","100","68","0.0",2015-12-29,"DDMV",39.67,-75.63
"14","12.0","100","43","0.0",2015-12-29,"DDMV",39.67,-75.63
"15","12.3","99","38","0.0",2015-12-29,"DDMV",39.67,-75.63
"16","12.2","98","9","0.0",2015-12-29,"DDMV",39.67,-75.63
"17","11.9","99","0","0.0",2015-12-29,"DDMV",39.67,-75.63
"18","11.4","99","0","0.0",2015-12-29,"DDMV",39.67,-75.63
"19","10.8","100","0","0.0",2015-12-29,"DDMV",39.67,-75.63
"20","10.2","100","0","0.0",2015-12-29,"DDMV",39.67,-75.63
"21","9.7","100","0","0.0",2015-12-29,"DDMV",39.67,-75.63
"22","9.1","100","0","0.0",2015-12-29,"DDMV",39.67,-75.63
"23","8.6","100","0","0.0",2015-12-29,"DDMV",39.67,-75.63
"0","9.4","77","0","0.0",2015-12-28,"DDMV",39.67,-75.63
"1","8.4","72","0","0.0",2015-12-28,"DDMV",39.67,-75.63
"2","7.2","67","0","0.0",2015-12-28,"DDMV",39.67,-75.63
"3","6.3","65","0","0.0",2015-12-28,"DDMV",39.67,-75.63
"4","5.8","66","0","0.0",2015-12-28,"DDMV",39.67,-75.63
"5","5.3","68","0","0.0",2015-12-28,"DDMV",39.67,-75.63
"6","4.8","68","0","0.0",2015-12-28,"DDMV",39.67,-75.63
"7","4.5","68","15","0.0",2015-12-28,"DDMV",39.67,-75.63
"8","5.5","63","135","0.0",2015-12-28,"DDMV",39.67,-75.63
"9","5.7","62","155","0.0",2015-12-28,"DDMV",39.67,-75.63
"10","6.1","58","138","0.0",2015-12-28,"DDMV",39.67,-75.63
"11","6.6","57","187","0.0",2015-12-28,"DDMV",39.67,-75.63
"12","6.6","57","149","0.0",2015-12-28,"DDMV",39.67,-75.63
"13","6.6","59","98","0.0",2015-12-28,"DDMV",39.67,-75.63
"14","6.7","58","71","0.0",2015-12-28,"DDMV",39.67,-75.63
"15","6.8","60","25","0.0",2015-12-28,"DDMV",39.67,-75.63
"16","6.7","55","3","0.0",2015-12-28,"DDMV",39.67,-75.63
"17","6.1","57","0","0.0",2015-12-28,"DDMV",39.67,-75.63
"18","5.8","66","0","0.0",2015-12-28,"DDMV",39.67,-75.63
"19","5.9","70","0","0.0",2015-12-28,"DDMV",39.67,-75.63
"20","5.5","83","0","0.3",2015-12-28,"DDMV",39.67,-75.63
"21","5.8","83","0","0.0",2015-12-28,"DDMV",39.67,-75.63
"22","5.3","95","0","0.8",2015-12-28,"DDMV",39.67,-75.63
"23","5.5","100","0","0.5",2015-12-28,"DDMV",39.67,-75.63
"0","9.9","99","0","0.0",2015-12-27,"DDMV",39.67,-75.63
"1","9.9","100","0","0.0",2015-12-27,"DDMV",39.67,-75.63
"2","9.9","100","0","0.3",2015-12-27,"DDMV",39.67,-75.63
"3","10.0","100","0","0.0",2015-12-27,"DDMV",39.67,-75.63
"4","10.1","100","0","0.0",2015-12-27,"DDMV",39.67,-75.63
"5","10.1","100","0","0.0",2015-12-27,"DDMV",39.67,-75.63
"6","10.1","100","0","0.0",2015-12-27,"DDMV",39.67,-75.63
"7","10.5","100","6","0.0",2015-12-27,"DDMV",39.67,-75.63
"8","11.2","100","23","0.0",2015-12-27,"DDMV",39.67,-75.63
"9","12.2","100","56","0.0",2015-12-27,"DDMV",39.67,-75.63
"10","13.1","100","79","0.0",2015-12-27,"DDMV",39.67,-75.63
"11","14.2","100","86","0.0",2015-12-27,"DDMV",39.67,-75.63
"12","15.9","99","103","0.0",2015-12-27,"DDMV",39.67,-75.63
"13","17.7","96","159","0.0",2015-12-27,"DDMV",39.67,-75.63
"14","18.5","91","101","0.0",2015-12-27,"DDMV",39.67,-75.63
"15","18.3","91","70","0.0",2015-12-27,"DDMV",39.67,-75.63
"16","17.8","95","14","0.0",2015-12-27,"DDMV",39.67,-75.63
"17","17.3","99","0","0.0",2015-12-27,"DDMV",39.67,-75.63
"18","17.2","99","0","0.0",2015-12-27,"DDMV",39.67,-75.63
"19","17.0","99","0","1.8",2015-12-27,"DDMV",39.67,-75.63
"20","16.2","95","0","0.3",2015-12-27,"DDMV",39.67,-75.63
"21","13.4","86","0","0.3",2015-12-27,"DDMV",39.67,-75.63
"22","12.1","88","0","0.0",2015-12-27,"DDMV",39.67,-75.63
"23","10.4","81","0","0.0",2015-12-27,"DDMV",39.67,-75.63
"0","14.1","99","0","0.0",2015-12-26,"DDMV",39.67,-75.63
"1","14.2","99","0","0.0",2015-12-26,"DDMV",39.67,-75.63
"2","15.2","99","0","0.0",2015-12-26,"DDMV",39.67,-75.63
"3","15.0","96","0","0.0",2015-12-26,"DDMV",39.67,-75.63
"4","14.0","82","0","0.0",2015-12-26,"DDMV",39.67,-75.63
"5","13.4","77","0","0.0",2015-12-26,"DDMV",39.67,-75.63
"6","12.9","75","0","0.0",2015-12-26,"DDMV",39.67,-75.63
"7","12.5","65","6","0.0",2015-12-26,"DDMV",39.67,-75.63
"8","12.3","61","33","0.3",2015-12-26,"DDMV",39.67,-75.63
"9","12.2","57","39","0.0",2015-12-26,"DDMV",39.67,-75.63
"10","12.4","56","92","0.0",2015-12-26,"DDMV",39.67,-75.63
"11","12.9","54","168","0.0",2015-12-26,"DDMV",39.67,-75.63
"12","13.2","55","156","0.0",2015-12-26,"DDMV",39.67,-75.63
"13","13.4","59","150","0.0",2015-12-26,"DDMV",39.67,-75.63
"14","13.6","62","78","0.0",2015-12-26,"DDMV",39.67,-75.63
"15","13.3","66","25","0.0",2015-12-26,"DDMV",39.67,-75.63
"16","12.6","68","4","0.0",2015-12-26,"DDMV",39.67,-75.63
"17","12.0","71","0","0.0",2015-12-26,"DDMV",39.67,-75.63
"18","11.5","79","0","0.0",2015-12-26,"DDMV",39.67,-75.63
"19","11.1","83","0","0.0",2015-12-26,"DDMV",39.67,-75.63
"20","10.5","91","0","0.0",2015-12-26,"DDMV",39.67,-75.63
"21","10.0","99","0","0.0",2015-12-26,"DDMV",39.67,-75.63
"22","9.9","99","0","0.0",2015-12-26,"DDMV",39.67,-75.63
"23","9.9","99","0","0.0",2015-12-26,"DDMV",39.67,-75.63
"0","16.6","99","0","0.0",2015-12-25,"DDMV",39.67,-75.63
"1","16.4","99","0","0.0",2015-12-25,"DDMV",39.67,-75.63
"2","16.3","99","0","0.0",2015-12-25,"DDMV",39.67,-75.63
"3","16.4","99","0","0.0",2015-12-25,"DDMV",39.67,-75.63
"4","16.3","99","0","0.0",2015-12-25,"DDMV",39.67,-75.63
"5","16.6","99","0","0.0",2015-12-25,"DDMV",39.67,-75.63
"6","16.8","99","0","0.0",2015-12-25,"DDMV",39.67,-75.63
"7","16.8","99","9","0.0",2015-12-25,"DDMV",39.67,-75.63
"8","17.2","99","60","0.0",2015-12-25,"DDMV",39.67,-75.63
"9","18.2","100","122","0.0",2015-12-25,"DDMV",39.67,-75.63
"10","18.8","100","133","0.0",2015-12-25,"DDMV",39.67,-75.63
"11","19.1","99","126","0.0",2015-12-25,"DDMV",39.67,-75.63
"12","19.4","99","95","0.0",2015-12-25,"DDMV",39.67,-75.63
"13","18.9","99","29","0.0",2015-12-25,"DDMV",39.67,-75.63
"14","18.8","99","56","0.5",2015-12-25,"DDMV",39.67,-75.63
"15","18.6","99","20","0.5",2015-12-25,"DDMV",39.67,-75.63
"16","18.1","99","2","2.8",2015-12-25,"DDMV",39.67,-75.63
"17","17.9","99","0","5.6",2015-12-25,"DDMV",39.67,-75.63
"18","17.6","99","0","4.1",2015-12-25,"DDMV",39.67,-75.63
"19","17.1","99","0","0.8",2015-12-25,"DDMV",39.67,-75.63
"20","16.3","99","0","0.3",2015-12-25,"DDMV",39.67,-75.63
"21","15.8","100","0","0.0",2015-12-25,"DDMV",39.67,-75.63
"22","15.7","99","0","0.0",2015-12-25,"DDMV",39.67,-75.63
"23","15.1","99","0","0.0",2015-12-25,"DDMV",39.67,-75.63
"0","19.8","99","0","0.0",2015-12-24,"DDMV",39.67,-75.63
"1","20.8","97","0","0.0",2015-12-24,"DDMV",39.67,-75.63
"2","20.1","99","0","0.0",2015-12-24,"DDMV",39.67,-75.63
"3","20.1","99","0","0.0",2015-12-24,"DDMV",39.67,-75.63
"4","20.2","96","0","0.0",2015-12-24,"DDMV",39.67,-75.63
"5","20.1","90","0","0.0",2015-12-24,"DDMV",39.67,-75.63
"6","19.7","91","0","0.5",2015-12-24,"DDMV",39.67,-75.63
"7","19.5","89","3","0.0",2015-12-24,"DDMV",39.67,-75.63
"8","19.3","95","21","2.3",2015-12-24,"DDMV",39.67,-75.63
"9","19.7","97","22","0.0",2015-12-24,"DDMV",39.67,-75.63
"10","20.9","92","74","0.0",2015-12-24,"DDMV",39.67,-75.63
"11","21.1","90","50","0.0",2015-12-24,"DDMV",39.67,-75.63
"12","21.4","89","85","0.0",2015-12-24,"DDMV",39.67,-75.63
"13","20.5","95","37","0.3",2015-12-24,"DDMV",39.67,-75.63
"14","20.3","96","62","0.0",2015-12-24,"DDMV",39.67,-75.63
"15","20.2","94","52","0.0",2015-12-24,"DDMV",39.67,-75.63
"16","19.7","97","10","0.0",2015-12-24,"DDMV",39.67,-75.63
"17","19.0","99","0","0.0",2015-12-24,"DDMV",39.67,-75.63
"18","18.2","99","0","0.0",2015-12-24,"DDMV",39.67,-75.63
"19","17.6","99","0","0.0",2015-12-24,"DDMV",39.67,-75.63
"20","17.5","99","0","0.0",2015-12-24,"DDMV",39.67,-75.63
"21","16.9","99","0","0.0",2015-12-24,"DDMV",39.67,-75.63
"22","16.5","99","0","0.0",2015-12-24,"DDMV",39.67,-75.63
"23","16.5","99","0","0.0",2015-12-24,"DDMV",39.67,-75.63
"0","13.8","99","0","0.0",2015-12-23,"DDMV",39.67,-75.63
"1","13.6","99","0","0.0",2015-12-23,"DDMV",39.67,-75.63
"2","13.3","99","0","0.0",2015-12-23,"DDMV",39.67,-75.63
"3","13.5","99","0","0.0",2015-12-23,"DDMV",39.67,-75.63
"4","13.6","99","0","0.0",2015-12-23,"DDMV",39.67,-75.63
"5","13.6","99","0","0.0",2015-12-23,"DDMV",39.67,-75.63
"6","13.8","99","0","0.0",2015-12-23,"DDMV",39.67,-75.63
"7","14.0","99","1","0.3",2015-12-23,"DDMV",39.67,-75.63
"8","14.3","99","20","0.3",2015-12-23,"DDMV",39.67,-75.63
"9","14.6","99","28","0.0",2015-12-23,"DDMV",39.67,-75.63
"10","15.0","99","42","0.3",2015-12-23,"DDMV",39.67,-75.63
"11","15.6","100","69","0.3",2015-12-23,"DDMV",39.67,-75.63
"12","16.0","99","55","0.3",2015-12-23,"DDMV",39.67,-75.63
"13","16.0","99","31","4.1",2015-12-23,"DDMV",39.67,-75.63
"14","16.1","100","15","11.7",2015-12-23,"DDMV",39.67,-75.63
"15","15.2","99","9","1.8",2015-12-23,"DDMV",39.67,-75.63
"16","14.6","99","2","0.3",2015-12-23,"DDMV",39.67,-75.63
"17","15.4","99","0","1.5",2015-12-23,"DDMV",39.67,-75.63
"18","15.9","99","0","1.0",2015-12-23,"DDMV",39.67,-75.63
"19","16.3","100","0","0.3",2015-12-23,"DDMV",39.67,-75.63
"20","16.1","100","0","2.8",2015-12-23,"DDMV",39.67,-75.63
"21","16.7","100","0","2.0",2015-12-23,"DDMV",39.67,-75.63
"22","17.0","100","0","0.0",2015-12-23,"DDMV",39.67,-75.63
"23","17.4","99","0","0.8",2015-12-23,"DDMV",39.67,-75.63
"0","13.3","80","0","0.0",2015-12-22,"DDMV",39.67,-75.63
"1","13.0","81","0","0.0",2015-12-22,"DDMV",39.67,-75.63
"2","12.8","82","0","0.0",2015-12-22,"DDMV",39.67,-75.63
"3","12.6","84","0","0.0",2015-12-22,"DDMV",39.67,-75.63
"4","12.1","87","0","0.0",2015-12-22,"DDMV",39.67,-75.63
"5","12.2","89","0","0.0",2015-12-22,"DDMV",39.67,-75.63
"6","12.4","90","0","0.0",2015-12-22,"DDMV",39.67,-75.63
"7","12.5","95","2","1.5",2015-12-22,"DDMV",39.67,-75.63
"8","12.4","99","16","1.0",2015-12-22,"DDMV",39.67,-75.63
"9","13.2","99","31","0.3",2015-12-22,"DDMV",39.67,-75.63
"10","13.1","99","22","0.0",2015-12-22,"DDMV",39.67,-75.63
"11","13.2","99","61","0.0",2015-12-22,"DDMV",39.67,-75.63
"12","14.3","99","59","0.0",2015-12-22,"DDMV",39.67,-75.63
"13","15.4","99","63","0.0",2015-12-22,"DDMV",39.67,-75.63
"14","15.7","97","46","0.0",2015-12-22,"DDMV",39.67,-75.63
"15","15.3","99","25","0.0",2015-12-22,"DDMV",39.67,-75.63
"16","15.0","99","4","0.0",2015-12-22,"DDMV",39.67,-75.63
"17","14.9","99","0","0.0",2015-12-22,"DDMV",39.67,-75.63
"18","14.9","99","0","0.0",2015-12-22,"DDMV",39.67,-75.63
"19","14.7","99","0","0.0",2015-12-22,"DDMV",39.67,-75.63
"20","14.6","99","0","0.0",2015-12-22,"DDMV",39.67,-75.63
"21","14.4","99","0","0.0",2015-12-22,"DDMV",39.67,-75.63
"22","14.1","99","0","0.0",2015-12-22,"DDMV",39.67,-75.63
"23","14.0","99","0","0.0",2015-12-22,"DDMV",39.67,-75.63
"0","0.8","62","0","0.0",2015-12-21,"DDMV",39.67,-75.63
"1","0.2","67","0","0.0",2015-12-21,"DDMV",39.67,-75.63
"2","-0.4","78","0","0.0",2015-12-21,"DDMV",39.67,-75.63
"3","-1.1","88","0","0.0",2015-12-21,"DDMV",39.67,-75.63
"4","-1.3","90","0","0.0",2015-12-21,"DDMV",39.67,-75.63
"5","0.3","91","0","0.0",2015-12-21,"DDMV",39.67,-75.63
"6","1.1","94","0","0.0",2015-12-21,"DDMV",39.67,-75.63
"7","1.4","94","9","0.0",2015-12-21,"DDMV",39.67,-75.63
"8","2.8","92","119","0.0",2015-12-21,"DDMV",39.67,-75.63
"9","6.8","78","196","0.0",2015-12-21,"DDMV",39.67,-75.63
"10","8.7","66","208","0.0",2015-12-21,"DDMV",39.67,-75.63
"11","10.3","58","269","0.0",2015-12-21,"DDMV",39.67,-75.63
"12","11.5","50","193","0.0",2015-12-21,"DDMV",39.67,-75.63
"13","11.9","52","172","0.0",2015-12-21,"DDMV",39.67,-75.63
"14","12.1","56","126","0.0",2015-12-21,"DDMV",39.67,-75.63
"15","12.6","61","45","0.0",2015-12-21,"DDMV",39.67,-75.63
"16","12.8","63","7","0.0",2015-12-21,"DDMV",39.67,-75.63
"17","12.7","64","0","0.0",2015-12-21,"DDMV",39.67,-75.63
"18","12.5","69","0","0.0",2015-12-21,"DDMV",39.67,-75.63
"19","12.4","74","0","0.0",2015-12-21,"DDMV",39.67,-75.63
"20","12.3","77","0","0.0",2015-12-21,"DDMV",39.67,-75.63
"21","12.2","80","0","0.0",2015-12-21,"DDMV",39.67,-75.63
"22","12.6","81","0","0.0",2015-12-21,"DDMV",39.67,-75.63
"23","13.2","80","0","0.0",2015-12-21,"DDMV",39.67,-75.63
"0","-0.7","61","0","0.0",2015-12-20,"DDMV",39.67,-75.63
"1","-1.0","64","0","0.0",2015-12-20,"DDMV",39.67,-75.63
"2","-1.3","66","0","0.0",2015-12-20,"DDMV",39.67,-75.63
"3","-1.6","66","0","0.0",2015-12-20,"DDMV",39.67,-75.63
"4","-2.0","68","0","0.0",2015-12-20,"DDMV",39.67,-75.63
"5","-2.0","67","0","0.0",2015-12-20,"DDMV",39.67,-75.63
"6","-1.8","64","0","0.0",2015-12-20,"DDMV",39.67,-75.63
"7","-1.6","63","15","0.0",2015-12-20,"DDMV",39.67,-75.63
"8","0.3","55","138","0.0",2015-12-20,"DDMV",39.67,-75.63
"9","2.4","48","294","0.0",2015-12-20,"DDMV",39.67,-75.63
"10","3.5","46","394","0.0",2015-12-20,"DDMV",39.67,-75.63
"11","4.3","44","440","0.0",2015-12-20,"DDMV",39.67,-75.63
"12","5.5","41","434","0.0",2015-12-20,"DDMV",39.67,-75.63
"13","6.2","40","370","0.0",2015-12-20,"DDMV",39.67,-75.63
"14","6.5","40","273","0.0",2015-12-20,"DDMV",39.67,-75.63
"15","5.4","42","84","0.0",2015-12-20,"DDMV",39.67,-75.63
"16","4.1","45","15","0.0",2015-12-20,"DDMV",39.67,-75.63
"17","2.1","54","0","0.0",2015-12-20,"DDMV",39.67,-75.63
"18","1.3","61","0","0.0",2015-12-20,"DDMV",39.67,-75.63
"19","0.8","67","0","0.0",2015-12-20,"DDMV",39.67,-75.63
"20","0.4","68","0","0.0",2015-12-20,"DDMV",39.67,-75.63
"21","-0.4","73","0","0.0",2015-12-20,"DDMV",39.67,-75.63
"22","-1.0","72","0","0.0",2015-12-20,"DDMV",39.67,-75.63
"23","0.5","62","0","0.0",2015-12-20,"DDMV",39.67,-75.63
"0","2.2","51","0","0.0",2015-12-19,"DDMV",39.67,-75.63
"1","1.4","54","0","0.0",2015-12-19,"DDMV",39.67,-75.63
"2","1.3","56","0","0.0",2015-12-19,"DDMV",39.67,-75.63
"3","1.1","57","0","0.0",2015-12-19,"DDMV",39.67,-75.63
"4","0.9","61","0","0.0",2015-12-19,"DDMV",39.67,-75.63
"5","0.2","57","0","0.0",2015-12-19,"DDMV",39.67,-75.63
"6","-0.2","52","0","0.0",2015-12-19,"DDMV",39.67,-75.63
"7","-0.8","55","16","0.0",2015-12-19,"DDMV",39.67,-75.63
"8","0.9","49","142","0.0",2015-12-19,"DDMV",39.67,-75.63
"9","2.7","45","299","0.0",2015-12-19,"DDMV",39.67,-75.63
"10","4.0","42","398","0.0",2015-12-19,"DDMV",39.67,-75.63
"11","4.8","41","433","0.0",2015-12-19,"DDMV",39.67,-75.63
"12","4.3","39","215","0.0",2015-12-19,"DDMV",39.67,-75.63
"13","4.6","39","220","0.0",2015-12-19,"DDMV",39.67,-75.63
"14","4.8","38","170","0.0",2015-12-19,"DDMV",39.67,-75.63
"15","4.5","37","73","0.0",2015-12-19,"DDMV",39.67,-75.63
"16","3.8","40","13","0.0",2015-12-19,"DDMV",39.67,-75.63
"17","3.0","43","0","0.0",2015-12-19,"DDMV",39.67,-75.63
"18","2.1","47","0","0.0",2015-12-19,"DDMV",39.67,-75.63
"19","1.5","50","0","0.0",2015-12-19,"DDMV",39.67,-75.63
"20","1.0","52","0","0.0",2015-12-19,"DDMV",39.67,-75.63
"21","0.4","55","0","0.0",2015-12-19,"DDMV",39.67,-75.63
"22","-0.0","57","0","0.0",2015-12-19,"DDMV",39.67,-75.63
"23","-0.5","59","0","0.0",2015-12-19,"DDMV",39.67,-75.63
"0","11.4","99","0","0.0",2015-12-18,"DDMV",39.67,-75.63
"1","11.1","99","0","0.0",2015-12-18,"DDMV",39.67,-75.63
"2","10.6","98","0","0.0",2015-12-18,"DDMV",39.67,-75.63
"3","10.6","83","0","0.0",2015-12-18,"DDMV",39.67,-75.63
"4","9.6","77","0","0.0",2015-12-18,"DDMV",39.67,-75.63
"5","8.1","74","0","0.0",2015-12-18,"DDMV",39.67,-75.63
"6","6.7","68","0","0.0",2015-12-18,"DDMV",39.67,-75.63
"7","6.1","68","1","0.0",2015-12-18,"DDMV",39.67,-75.63
"8","5.8","68","10","0.0",2015-12-18,"DDMV",39.67,-75.63
"9","5.8","67","42","0.0",2015-12-18,"DDMV",39.67,-75.63
"10","6.0","66","98","0.0",2015-12-18,"DDMV",39.67,-75.63
"11","6.3","64","115","0.0",2015-12-18,"DDMV",39.67,-75.63
"12","7.0","60","209","0.0",2015-12-18,"DDMV",39.67,-75.63
"13","7.7","56","231","0.0",2015-12-18,"DDMV",39.67,-75.63
"14","8.1","52","224","0.0",2015-12-18,"DDMV",39.67,-75.63
"15","6.8","53","69","0.0",2015-12-18,"DDMV",39.67,-75.63
"16","6.0","55","11","0.0",2015-12-18,"DDMV",39.67,-75.63
"17","5.7","53","0","0.0",2015-12-18,"DDMV",39.67,-75.63
"18","5.1","54","0","0.0",2015-12-18,"DDMV",39.67,-75.63
"19","4.5","53","0","0.0",2015-12-18,"DDMV",39.67,-75.63
"20","4.4","51","0","0.0",2015-12-18,"DDMV",39.67,-75.63
"21","4.2","52","0","0.0",2015-12-18,"DDMV",39.67,-75.63
"22","3.6","53","0","0.0",2015-12-18,"DDMV",39.67,-75.63
"23","3.0","49","0","0.0",2015-12-18,"DDMV",39.67,-75.63
"0","9.3","85","0","0.0",2015-12-17,"DDMV",39.67,-75.63
"1","8.9","87","0","0.0",2015-12-17,"DDMV",39.67,-75.63
"2","7.0","93","0","0.0",2015-12-17,"DDMV",39.67,-75.63
"3","6.8","97","0","0.0",2015-12-17,"DDMV",39.67,-75.63
"4","7.4","96","0","0.0",2015-12-17,"DDMV",39.67,-75.63
"5","8.0","96","0","0.0",2015-12-17,"DDMV",39.67,-75.63
"6","8.7","95","0","0.0",2015-12-17,"DDMV",39.67,-75.63
"7","9.5","95","1","0.0",2015-12-17,"DDMV",39.67,-75.63
"8","10.2","97","8","0.0",2015-12-17,"DDMV",39.67,-75.63
"9","10.4","99","18","1.3",2015-12-17,"DDMV",39.67,-75.63
"10","10.9","100","22","0.8",2015-12-17,"DDMV",39.67,-75.63
"11","11.3","100","17","6.6",2015-12-17,"DDMV",39.67,-75.63
"12","11.9","100","22","6.1",2015-12-17,"DDMV",39.67,-75.63
"13","12.3","100","38","4.6",2015-12-17,"DDMV",39.67,-75.63
"14","12.6","100","21","2.5",2015-12-17,"DDMV",39.67,-75.63
"15","12.8","100","15","1.8",2015-12-17,"DDMV",39.67,-75.63
"16","12.7","100","6","0.5",2015-12-17,"DDMV",39.67,-75.63
"17","12.5","100","0","0.3",2015-12-17,"DDMV",39.67,-75.63
"18","12.4","100","0","0.0",2015-12-17,"DDMV",39.67,-75.63
"19","12.1","100","0","0.0",2015-12-17,"DDMV",39.67,-75.63
"20","11.7","100","0","0.0",2015-12-17,"DDMV",39.67,-75.63
"21","11.6","100","0","0.0",2015-12-17,"DDMV",39.67,-75.63
"22","11.7","100","0","0.0",2015-12-17,"DDMV",39.67,-75.63
"23","11.9","99","0","0.0",2015-12-17,"DDMV",39.67,-75.63
"0","8.7","72","0","0.0",2015-12-16,"DDMV",39.67,-75.63
"1","8.6","73","0","0.0",2015-12-16,"DDMV",39.67,-75.63
"2","9.0","73","0","0.0",2015-12-16,"DDMV",39.67,-75.63
"3","9.3","73","0","0.0",2015-12-16,"DDMV",39.67,-75.63
"4","9.4","73","0","0.0",2015-12-16,"DDMV",39.67,-75.63
"5","9.6","73","0","0.0",2015-12-16,"DDMV",39.67,-75.63
"6","9.7","74","0","0.0",2015-12-16,"DDMV",39.67,-75.63
"7","10.2","69","8","0.0",2015-12-16,"DDMV",39.67,-75.63
"8","10.4","65","51","0.0",2015-12-16,"DDMV",39.67,-75.63
"9","10.6","63","84","0.0",2015-12-16,"DDMV",39.67,-75.63
"10","10.9","63","102","0.0",2015-12-16,"DDMV",39.67,-75.63
"11","10.8","63","124","0.0",2015-12-16,"DDMV",39.67,-75.63
"12","10.9","63","144","0.0",2015-12-16,"DDMV",39.67,-75.63
